"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2022","6.9815","6.9655","6.9839","6.9635","","0.28%"
"12/20/2022","6.9619","6.9810","6.9905","6.9600","","-0.26%"
"12/19/2022","6.9797","6.9699","6.9854","6.9694","","0.09%"
"12/16/2022","6.9733","6.9821","6.9855","6.9630","","-0.01%"
"12/15/2022","6.9738","6.9471","6.9783","6.9471","","0.33%"
"12/14/2022","6.9509","6.9525","6.9634","6.9393","","0.09%"
"12/13/2022","6.9445","6.9867","6.9888","6.9445","","-0.47%"
"12/12/2022","6.9776","6.9828","6.9883","6.9718","","0.28%"
"12/09/2022","6.9584","6.9522","6.9635","6.9439","","-0.13%"
"12/08/2022","6.9674","6.9725","6.9822","6.9646","","-0.06%"
"12/07/2022","6.9718","6.9916","6.9959","6.9718","","-0.35%"
"12/06/2022","6.9960","6.9612","7.0009","6.9564","","0.49%"
"12/05/2022","6.9620","6.9746","6.9850","6.9454","","-0.82%"
"12/02/2022","7.0195","7.0510","7.0667","7.0194","","-0.35%"
"12/01/2022","7.0445","7.0450","7.0907","7.0419","","-0.68%"
"11/30/2022","7.0925","7.1571","7.1573","7.0697","","-0.93%"
"11/29/2022","7.1593","7.2097","7.2097","7.1547","","-0.68%"
"11/28/2022","7.2082","7.2281","7.2399","7.1904","","0.60%"
"11/25/2022","7.1654","7.1643","7.1806","7.1477","","0.19%"
"11/24/2022","7.1520","7.1487","7.1541","7.1328","","-0.12%"
"11/23/2022","7.1605","7.1422","7.1725","7.1408","","0.29%"
"11/22/2022","7.1399","7.1608","7.1660","7.1323","","-0.35%"
"11/21/2022","7.1653","7.1508","7.1696","7.1504","","0.64%"
"11/18/2022","7.1196","7.1402","7.1558","7.1104","","-0.52%"
"11/17/2022","7.1565","7.0950","7.1644","7.0943","","0.95%"
"11/16/2022","7.0889","7.0496","7.0900","7.0496","","0.63%"
"11/15/2022","7.0445","7.0462","7.0631","7.0248","","-0.42%"
"11/14/2022","7.0740","7.0819","7.0831","7.0258","","-0.48%"
"11/11/2022","7.1083","7.1870","7.1897","7.0897","","-1.10%"
"11/10/2022","7.1870","7.2552","7.2738","7.1835","","-0.76%"
"11/09/2022","7.2419","7.2340","7.2564","7.2335","","-0.10%"
"11/08/2022","7.2493","7.2250","7.2645","7.2202","","0.27%"
"11/07/2022","7.2296","7.2165","7.2505","7.2047","","0.62%"
"11/04/2022","7.1851","7.3015","7.3119","7.1785","","-1.59%"
"11/03/2022","7.3015","7.2900","7.3224","7.2900","","0.16%"
"11/02/2022","7.2900","7.2797","7.2900","7.2657","","0.17%"
"11/01/2022","7.2775","7.3231","7.3285","7.2550","","-0.35%"
"10/31/2022","7.3029","7.2627","7.3041","7.2543","","0.69%"
"10/28/2022","7.2525","7.2358","7.2626","7.2185","","0.33%"
"10/27/2022","7.2290","7.1730","7.2382","7.1622","","0.78%"
"10/26/2022","7.1730","7.2879","7.2998","7.1662","","-1.33%"
"10/25/2022","7.2694","7.2951","7.3094","7.2604","","0.09%"
"10/24/2022","7.2630","7.2444","7.2636","7.2428","","0.27%"
"10/21/2022","7.2438","7.2372","7.2525","7.2364","","0.37%"
"10/20/2022","7.2168","7.2288","7.2485","7.2135","","-0.17%"
"10/19/2022","7.2288","7.2015","7.2311","7.1982","","0.37%"
"10/18/2022","7.2021","7.1920","7.2022","7.1879","","0.08%"
"10/17/2022","7.1965","7.1814","7.2061","7.1790","","0.08%"
"10/14/2022","7.1910","7.1706","7.2012","7.1606","","0.28%"
"10/13/2022","7.1706","7.1748","7.2230","7.1667","","-0.06%"
"10/12/2022","7.1748","7.1853","7.1910","7.1558","","0.13%"
"10/11/2022","7.1655","7.1509","7.1949","7.1508","","0.15%"
"10/10/2022","7.1546","7.1102","7.1547","7.1082","","0.54%"
"10/07/2022","7.1160","7.1160","7.1160","7.1160","","0.00%"
"10/06/2022","7.1160","7.1160","7.1160","7.1160","","0.00%"
"10/05/2022","7.1160","7.1160","7.1160","7.1160","","0.00%"
"10/04/2022","7.1160","7.1160","7.1160","7.1160","","0.00%"
"10/03/2022","7.1160","7.1160","7.1160","7.1160","","0.00%"
"09/30/2022","7.1160","7.1250","7.1354","7.0828","","-0.13%"
"09/29/2022","7.1250","7.1565","7.2113","7.1232","","-1.05%"
"09/28/2022","7.2005","7.1985","7.2507","7.1945","","0.31%"
"09/27/2022","7.1779","7.1338","7.1787","7.1338","","0.62%"
"09/26/2022","7.1338","7.1378","7.1685","7.1338","","0.08%"
"09/23/2022","7.1284","7.0873","7.1310","7.0867","","0.71%"
"09/22/2022","7.0781","7.0851","7.0959","7.0606","","0.41%"
"09/21/2022","7.0490","7.0183","7.0546","7.0183","","0.44%"
"09/20/2022","7.0183","7.0101","7.0214","7.0044","","0.17%"
"09/19/2022","7.0067","6.9958","7.0206","6.9957","","0.38%"
"09/16/2022","6.9800","7.0055","7.0256","6.9800","","-0.21%"
"09/15/2022","6.9945","6.9645","6.9963","6.9606","","0.47%"
"09/14/2022","6.9621","6.9671","6.9734","6.9569","","0.53%"
"09/13/2022","6.9255","6.9210","6.9329","6.9191","","-0.01%"
"09/12/2022","6.9265","6.9265","6.9265","6.9265","","0.00%"
"09/09/2022","6.9265","6.9468","6.9515","6.9172","","-0.45%"
"09/08/2022","6.9576","6.9563","6.9704","6.9489","","-0.12%"
"09/07/2022","6.9662","6.9659","6.9801","6.9641","","0.17%"
"09/06/2022","6.9545","6.9341","6.9657","6.9301","","0.29%"
"09/05/2022","6.9341","6.9230","6.9433","6.9189","","0.49%"
"09/02/2022","6.9000","6.9062","6.9095","6.8998","","-0.10%"
"09/01/2022","6.9070","6.9065","6.9082","6.8935","","0.24%"
"08/31/2022","6.8904","6.9088","6.9153","6.8870","","-0.31%"
"08/30/2022","6.9119","6.9095","6.9213","6.8992","","0.06%"
"08/29/2022","6.9081","6.9091","6.9225","6.9045","","0.53%"
"08/26/2022","6.8718","6.8475","6.8731","6.8475","","0.33%"
"08/25/2022","6.8493","6.8453","6.8572","6.8427","","-0.15%"
"08/24/2022","6.8596","6.8440","6.8697","6.8424","","0.36%"
"08/23/2022","6.8351","6.8461","6.8662","6.8326","","-0.20%"
"08/22/2022","6.8486","6.8238","6.8511","6.8211","","0.47%"
"08/19/2022","6.8167","6.7861","6.8190","6.7861","","0.45%"
"08/18/2022","6.7861","6.7810","6.7961","6.7769","","0.08%"
"08/17/2022","6.7810","6.7883","6.7883","6.7689","","-0.11%"
"08/16/2022","6.7883","6.7893","6.7974","6.7825","","0.22%"
"08/15/2022","6.7735","6.7428","6.7748","6.7428","","0.46%"
"08/12/2022","6.7428","6.7448","6.7466","6.7325","","-0.03%"
"08/11/2022","6.7448","6.7238","6.7448","6.7238","","0.31%"
"08/10/2022","6.7238","6.7527","6.7600","6.7230","","-0.43%"
"08/09/2022","6.7527","6.7506","6.7583","6.7506","","0.03%"
"08/08/2022","6.7506","6.7605","6.7650","6.7506","","-0.17%"
"08/05/2022","6.7619","6.7417","6.7626","6.7417","","0.19%"
"08/04/2022","6.7493","6.7512","6.7591","6.7465","","-0.12%"
"08/03/2022","6.7573","6.7571","6.7592","6.7453","","0.07%"
"08/02/2022","6.7525","6.7754","6.7823","6.7487","","-0.24%"
"08/01/2022","6.7688","6.7474","6.7751","6.7452","","0.36%"
"07/29/2022","6.7442","6.7443","6.7522","6.7279","","-0.05%"
"07/28/2022","6.7473","6.7420","6.7519","6.7362","","-0.17%"
"07/27/2022","6.7585","6.7629","6.7689","6.7505","","-0.07%"
"07/26/2022","6.7633","6.7453","6.7655","6.7453","","0.18%"
"07/25/2022","6.7510","6.7548","6.7580","6.7441","","-0.01%"
"07/22/2022","6.7515","6.7628","6.7714","6.7473","","-0.23%"
"07/21/2022","6.7668","6.7631","6.7713","6.7567","","0.16%"
"07/20/2022","6.7559","6.7400","6.7564","6.7400","","0.17%"
"07/19/2022","6.7445","6.7473","6.7542","6.7390","","0.02%"
"07/18/2022","6.7433","6.7481","6.7551","6.7320","","-0.21%"
"07/15/2022","6.7575","6.7517","6.7698","6.7397","","0.02%"
"07/14/2022","6.7561","6.7269","6.7674","6.7229","","0.56%"
"07/13/2022","6.7187","6.7280","6.7402","6.7166","","-0.09%"
"07/12/2022","6.7248","6.7183","6.7391","6.7178","","0.10%"
"07/11/2022","6.7183","6.6981","6.7202","6.6965","","0.34%"
"07/08/2022","6.6953","6.6985","6.7095","6.6917","","-0.10%"
"07/07/2022","6.7020","6.7120","6.7138","6.6968","","-0.09%"
"07/06/2022","6.7080","6.7164","6.7164","6.7003","","-0.18%"
"07/05/2022","6.7199","6.6965","6.7249","6.6840","","0.30%"
"07/04/2022","6.7000","6.6997","6.7036","6.6860","","-0.02%"
"07/01/2022","6.7015","6.6940","6.7181","6.6935","","0.03%"
"06/30/2022","6.6993","6.7056","6.7064","6.6897","","-0.01%"
"06/29/2022","6.7000","6.7060","6.7097","6.6879","","-0.12%"
"06/28/2022","6.7081","6.6965","6.7144","6.6741","","0.24%"
"06/27/2022","6.6918","6.6876","6.6958","6.6815","","0.03%"
"06/24/2022","6.6898","6.6946","6.7010","6.6838","","-0.13%"
"06/23/2022","6.6985","6.7045","6.7155","6.6965","","-0.06%"
"06/22/2022","6.7023","6.7028","6.7275","6.6965","","0.19%"
"06/21/2022","6.6895","6.6836","6.7020","6.6742","","-0.04%"
"06/20/2022","6.6925","6.7092","6.7110","6.6716","","-0.36%"
"06/17/2022","6.7167","6.6979","6.7193","6.6915","","0.20%"
"06/16/2022","6.7035","6.6939","6.7191","6.6916","","-0.16%"
"06/15/2022","6.7141","6.7278","6.7283","6.7030","","-0.40%"
"06/14/2022","6.7410","6.7606","6.7617","6.7134","","-0.20%"
"06/13/2022","6.7546","6.7393","6.7593","6.7265","","0.68%"
"06/10/2022","6.7089","6.6910","6.7185","6.6789","","0.25%"
"06/09/2022","6.6923","6.6944","6.7013","6.6635","","0.13%"
"06/08/2022","6.6838","6.6675","6.6974","6.6626","","0.20%"
"06/07/2022","6.6703","6.6674","6.6790","6.6610","","0.24%"
"06/06/2022","6.6540","6.6419","6.6587","6.6376","","-0.09%"
"06/03/2022","6.6603","6.6603","6.6603","6.6603","","0.00%"
"06/02/2022","6.6603","6.6930","6.7064","6.6595","","-0.39%"
"06/01/2022","6.6864","6.6676","6.7009","6.6641","","0.22%"
"05/31/2022","6.6720","6.6708","6.6755","6.6509","","0.17%"
"05/30/2022","6.6606","6.7024","6.7026","6.6443","","-0.57%"
"05/27/2022","6.6986","6.7521","6.7521","6.6918","","-0.60%"
"05/26/2022","6.7389","6.6916","6.7510","6.6916","","0.69%"
"05/25/2022","6.6928","6.6611","6.6994","6.6564","","0.59%"
"05/24/2022","6.6538","6.6613","6.6806","6.6493","","0.05%"
"05/23/2022","6.6508","6.6768","6.6925","6.6448","","-0.63%"
"05/20/2022","6.6930","6.7222","6.7320","6.6674","","-0.29%"
"05/19/2022","6.7125","6.7622","6.7705","6.7111","","-0.62%"
"05/18/2022","6.7545","6.7415","6.7580","6.7377","","0.25%"
"05/17/2022","6.7377","6.7783","6.7833","6.7225","","-0.71%"
"05/16/2022","6.7862","6.7780","6.8038","6.7725","","-0.04%"
"05/13/2022","6.7890","6.7917","6.8128","6.7757","","0.03%"
"05/12/2022","6.7870","6.7325","6.7977","6.7280","","0.98%"
"05/11/2022","6.7211","6.7338","6.7386","6.7105","","-0.20%"
"05/10/2022","6.7347","6.7315","6.7408","6.6899","","0.06%"
"05/09/2022","6.7308","6.7043","6.7324","6.6917","","0.96%"
"05/06/2022","6.6666","6.6602","6.6956","6.6592","","0.16%"
"05/05/2022","6.6558","6.5908","6.6558","6.5908","","0.72%"
"05/04/2022","6.6085","6.6085","6.6085","6.6085","","0.00%"
"05/03/2022","6.6085","6.6085","6.6085","6.6085","","0.00%"
"05/02/2022","6.6085","6.6085","6.6085","6.6085","","0.00%"
"04/29/2022","6.6085","6.6150","6.6515","6.5842","","-0.26%"
"04/28/2022","6.6260","6.5607","6.6309","6.5589","","1.00%"
"04/27/2022","6.5606","6.5613","6.5656","6.5469","","0.06%"
"04/26/2022","6.5566","6.5608","6.5637","6.5266","","-0.04%"
"04/25/2022","6.5594","6.5148","6.5792","6.5131","","0.89%"
"04/22/2022","6.5013","6.4516","6.5067","6.4491","","0.79%"
"04/21/2022","6.4506","6.4155","6.4540","6.4083","","0.49%"
"04/20/2022","6.4192","6.4095","6.4211","6.3947","","0.40%"
"04/19/2022","6.3935","6.3691","6.3984","6.3684","","0.42%"
"04/18/2022","6.3670","6.3764","6.3768","6.3641","","-0.07%"
"04/15/2022","6.3712","6.3777","6.3780","6.3673","","-0.11%"
"04/14/2022","6.3784","6.3665","6.3820","6.3621","","0.16%"
"04/13/2022","6.3682","6.3685","6.3717","6.3628","","0.03%"
"04/12/2022","6.3660","6.3730","6.3750","6.3637","","-0.06%"
"04/11/2022","6.3700","6.3655","6.3754","6.3649","","0.08%"
"04/08/2022","6.3650","6.3626","6.3688","6.3557","","0.07%"
"04/07/2022","6.3604","6.3620","6.3662","6.3564","","0.01%"
"04/06/2022","6.3599","6.3723","6.3765","6.3562","","-0.05%"
"04/05/2022","6.3631","6.3631","6.3631","6.3631","","0.00%"
"04/04/2022","6.3631","6.3631","6.3631","6.3631","","0.00%"
"04/01/2022","6.3631","6.3430","6.3665","6.3423","","0.36%"
"03/31/2022","6.3400","6.3485","6.3556","6.3371","","-0.12%"
"03/30/2022","6.3477","6.3634","6.3637","6.3458","","-0.26%"
"03/29/2022","6.3642","6.3694","6.3754","6.3608","","-0.12%"
"03/28/2022","6.3721","6.3795","6.3820","6.3664","","0.09%"
"03/25/2022","6.3662","6.3654","6.3684","6.3581","","-0.03%"
"03/24/2022","6.3678","6.3755","6.3782","6.3659","","-0.07%"
"03/23/2022","6.3724","6.3650","6.3773","6.3636","","0.09%"
"03/22/2022","6.3665","6.3625","6.3678","6.3574","","0.17%"
"03/21/2022","6.3560","6.3575","6.3683","6.3511","","-0.08%"
"03/18/2022","6.3612","6.3498","6.3692","6.3470","","0.22%"
"03/17/2022","6.3470","6.3450","6.3549","6.3409","","-0.08%"
"03/16/2022","6.3523","6.3705","6.3707","6.3418","","-0.29%"
"03/15/2022","6.3706","6.3657","6.3868","6.3657","","0.08%"
"03/14/2022","6.3657","6.3477","6.3681","6.3447","","0.41%"
"03/11/2022","6.3398","6.3245","6.3403","6.3180","","0.28%"
"03/10/2022","6.3219","6.3169","6.3264","6.3151","","0.06%"
"03/09/2022","6.3178","6.3174","6.3286","6.3123","","-0.01%"
"03/08/2022","6.3187","6.3162","6.3214","6.3095","","-0.03%"
"03/07/2022","6.3208","6.3258","6.3263","6.3157","","0.01%"
"03/04/2022","6.3200","6.3202","6.3235","6.3139","","0.00%"
"03/03/2022","6.3202","6.3191","6.3226","6.3143","","-0.01%"
"03/02/2022","6.3211","6.3135","6.3226","6.3089","","0.14%"
"03/01/2022","6.3122","6.3071","6.3161","6.3068","","0.05%"
"02/28/2022","6.3093","6.3194","6.3201","6.3047","","-0.13%"
"02/25/2022","6.3175","6.3231","6.3248","6.3116","","-0.18%"
"02/24/2022","6.3292","6.3216","6.3322","6.3104","","0.22%"
"02/23/2022","6.3150","6.3266","6.3317","6.3119","","-0.18%"
"02/22/2022","6.3265","6.3379","6.3465","6.3222","","-0.14%"
"02/21/2022","6.3353","6.3276","6.3384","6.3219","","0.15%"
"02/18/2022","6.3256","6.3361","6.3376","6.3240","","-0.20%"
"02/17/2022","6.3384","6.3324","6.3411","6.3292","","0.02%"
"02/16/2022","6.3372","6.3386","6.3434","6.3324","","-0.03%"
"02/15/2022","6.3392","6.3542","6.3569","6.3378","","-0.29%"
"02/14/2022","6.3576","6.3546","6.3637","6.3541","","0.05%"
"02/11/2022","6.3546","6.3576","6.3680","6.3538","","0.01%"
"02/10/2022","6.3541","6.3615","6.3637","6.3521","","-0.14%"
"02/09/2022","6.3627","6.3645","6.3658","6.3597","","-0.06%"
"02/08/2022","6.3666","6.3565","6.3720","6.3559","","0.07%"
"02/07/2022","6.3623","6.3569","6.3640","6.3544","","0.02%"
"02/04/2022","6.3610","6.3610","6.3610","6.3610","","0.00%"
"02/03/2022","6.3610","6.3610","6.3610","6.3610","","0.00%"
"02/02/2022","6.3610","6.3610","6.3610","6.3610","","0.00%"
"02/01/2022","6.3610","6.3610","6.3610","6.3610","","0.00%"
"01/31/2022","6.3610","6.3610","6.3610","6.3610","","0.00%"
"01/28/2022","6.3610","6.3654","6.3673","6.3528","","-0.11%"
"01/27/2022","6.3683","6.3363","6.3706","6.3357","","0.75%"
"01/26/2022","6.3209","6.3225","6.3254","6.3187","","-0.08%"
"01/25/2022","6.3261","6.3285","6.3326","6.3223","","-0.07%"
"01/24/2022","6.3308","6.3350","6.3354","6.3243","","-0.13%"
"01/21/2022","6.3390","6.3450","6.3460","6.3359","","-0.03%"
"01/20/2022","6.3411","6.3439","6.3478","6.3395","","-0.06%"
"01/19/2022","6.3450","6.3534","6.3561","6.3435","","-0.13%"
"01/18/2022","6.3530","6.3470","6.3560","6.3376","","0.07%"
"01/17/2022","6.3488","6.3586","6.3590","6.3416","","-0.06%"
"01/14/2022","6.3528","6.3606","6.3618","6.3386","","-0.11%"
"01/13/2022","6.3599","6.3582","6.3652","6.3549","","0.02%"
"01/12/2022","6.3584","6.3688","6.3694","6.3566","","-0.25%"
"01/11/2022","6.3741","6.3722","6.3771","6.3686","","-0.03%"
"01/10/2022","6.3762","6.3744","6.3779","6.3698","","-0.03%"
"01/07/2022","6.3778","6.3787","6.3832","6.3711","","-0.08%"
"01/06/2022","6.3830","6.3707","6.3859","6.3667","","0.29%"
"01/05/2022","6.3644","6.3724","6.3745","6.3623","4.51K","-0.13%"
"01/04/2022","6.3726","6.3719","6.3795","6.3691","4.65K","0.26%"
"01/03/2022","6.3561","6.3561","6.3561","6.3561","","0.00%"
"12/31/2021","6.3561","6.3762","6.3790","6.3385","5.15K","-0.27%"
"12/30/2021","6.3731","6.3703","6.3797","6.3667","4.91K","0.07%"
"12/29/2021","6.3684","6.3687","6.3739","6.3659","5.28K","0.00%"
"12/28/2021","6.3687","6.3714","6.3743","6.3657","4.57K","-0.04%"
"12/27/2021","6.3713","6.3706","6.3750","6.3675","4.54K","0.06%"
"12/24/2021","6.3677","6.3720","6.3726","6.3659","4.62K","-0.04%"
"12/23/2021","6.3703","6.3685","6.3735","6.3671","5.95K","0.01%"
"12/22/2021","6.3699","6.3683","6.3752","6.3675","6.55K","-0.03%"
"12/21/2021","6.3721","6.3745","6.3770","6.3669","6.26K","-0.06%"
"12/20/2021","6.3757","6.3828","6.3847","6.3732","6.39K","0.00%"
"12/17/2021","6.3758","6.3691","6.3845","6.3675","6.47K","0.12%"
"12/16/2021","6.3683","6.3665","6.3711","6.3637","6.22K","0.01%"
"12/15/2021","6.3675","6.3647","6.3697","6.3618","5.24K","0.00%"
"12/14/2021","6.3675","6.3715","6.3726","6.3598","5.74K","0.01%"
"12/13/2021","6.3670","6.3664","6.3685","6.3585","4.92K","-0.05%"
"12/10/2021","6.3700","6.3830","6.3840","6.3609","16.62K","-0.12%"
"12/09/2021","6.3776","6.3470","6.3786","6.3412","15.42K","0.52%"
"12/08/2021","6.3443","6.3668","6.3675","6.3428","16.46K","-0.35%"
"12/07/2021","6.3669","6.3732","6.3746","6.3636","5.65K","-0.15%"
"12/06/2021","6.3763","6.3713","6.3808","6.3660","5.12K","0.00%"
"12/03/2021","6.3764","6.3771","6.3774","6.3666","6.24K","-0.01%"
"12/02/2021","6.3771","6.3710","6.3808","6.3663","14.80K","0.14%"
"12/01/2021","6.3682","6.3681","6.3739","6.3596","13.80K","0.06%"
"11/30/2021","6.3643","6.3790","6.3796","6.3625","17.53K","-0.37%"
"11/29/2021","6.3881","6.3886","6.3903","6.3779","17.71K","-0.08%"
"11/26/2021","6.3930","6.3862","6.3950","6.3854","11.02K","0.11%"
"11/25/2021","6.3862","6.3914","6.3919","6.3838","9.82K","-0.10%"
"11/24/2021","6.3924","6.3896","6.3946","6.3838","12.78K","0.01%"
"11/23/2021","6.3919","6.3854","6.3948","6.3812","12.66K","0.10%"
"11/22/2021","6.3854","6.3907","6.3911","6.3746","10.18K","-0.03%"
"11/19/2021","6.3872","6.3837","6.3926","6.3791","5.67K","0.02%"
"11/18/2021","6.3861","6.3780","6.3896","6.3733","5.77K","0.13%"
"11/17/2021","6.3780","6.3888","6.3945","6.3742","5.81K","-0.23%"
"11/16/2021","6.3928","6.3820","6.3980","6.3664","17.39K","0.15%"
"11/15/2021","6.3832","6.3809","6.3869","6.3768","11.82K","0.05%"
"11/12/2021","6.3797","6.3963","6.3989","6.3781","14.75K","-0.17%"
"11/11/2021","6.3906","6.3889","6.4098","6.3881","15.08K","0.03%"
"11/10/2021","6.3889","6.3928","6.3965","6.3823","14.50K","-0.06%"
"11/09/2021","6.3928","6.3924","6.3986","6.3873","5.57K","0.00%"
"11/08/2021","6.3927","6.3968","6.4008","6.3915","5.64K","-0.10%"
"11/05/2021","6.3989","6.3967","6.4062","6.3965","5.83K","0.02%"
"11/04/2021","6.3975","6.3961","6.4013","6.3899","6.53K","-0.14%"
"11/03/2021","6.4066","6.4010","6.4085","6.3924","6.36K","0.10%"
"11/02/2021","6.4000","6.3966","6.4031","6.3941","5.92K","0.04%"
"11/01/2021","6.3977","6.4060","6.4079","6.3942","5.45K","-0.13%"
"10/29/2021","6.4058","6.3931","6.4094","6.3876","6.22K","0.22%"
"10/28/2021","6.3919","6.3976","6.4050","6.3914","5.94K","-0.01%"
"10/27/2021","6.3927","6.3810","6.3986","6.3805","6.05K","0.15%"
"10/26/2021","6.3830","6.3825","6.3874","6.3777","5.73K","-0.04%"
"10/25/2021","6.3858","6.3874","6.3929","6.3787","5.89K","0.01%"
"10/22/2021","6.3850","6.3910","6.4018","6.3809","6.25K","-0.13%"
"10/21/2021","6.3933","6.3940","6.4031","6.3873","6.58K","-0.02%"
"10/20/2021","6.3945","6.3818","6.3979","6.3818","4.93K","0.18%"
"10/19/2021","6.3827","6.4299","6.4299","6.3797","39.41K","-0.73%"
"10/18/2021","6.4299","6.4335","6.4405","6.4276","4.97K","-0.09%"
"10/15/2021","6.4357","6.4358","6.4415","6.4256","6.24K","-0.07%"
"10/14/2021","6.4399","6.4337","6.4417","6.4312","5.93K","0.18%"
"10/13/2021","6.4281","6.4506","6.4520","6.4253","5.80K","-0.32%"
"10/12/2021","6.4490","6.4590","6.4595","6.4460","5.07K","-0.02%"
"10/11/2021","6.4506","6.4425","6.4506","6.4341","4.72K","0.11%"
"10/08/2021","6.4438","6.4494","6.4529","6.4392","4.91K","-0.04%"
"10/07/2021","6.4467","6.4467","6.4467","6.4467","","0.00%"
"10/06/2021","6.4467","6.4467","6.4467","6.4467","","0.00%"
"10/05/2021","6.4467","6.4467","6.4467","6.4467","","0.00%"
"10/04/2021","6.4467","6.4467","6.4467","6.4467","","0.00%"
"10/01/2021","6.4467","6.4467","6.4467","6.4467","","0.00%"
"09/30/2021","6.4467","6.4711","6.4751","6.4431","9.17K","-0.38%"
"09/29/2021","6.4711","6.4610","6.4761","6.4604","10.97K","0.17%"
"09/28/2021","6.4598","6.4597","6.4639","6.4511","11.48K","0.04%"
"09/27/2021","6.4570","6.4559","6.4653","6.4536","5.41K","-0.15%"
"09/24/2021","6.4667","6.4603","6.4713","6.4564","5.89K","0.12%"
"09/23/2021","6.4590","6.4703","6.4712","6.4513","18.84K","-0.05%"
"09/22/2021","6.4623","6.4662","6.4745","6.4596","13.28K","-0.06%"
"09/21/2021","6.4662","6.4662","6.4662","6.4662","","0.00%"
"09/20/2021","6.4662","6.4662","6.4662","6.4662","","0.00%"
"09/17/2021","6.4662","6.4547","6.4707","6.4464","14.70K","0.13%"
"09/16/2021","6.4578","6.4336","6.4602","6.4299","13.06K","0.39%"
"09/15/2021","6.4325","6.4435","6.4463","6.4297","14.47K","-0.11%"
"09/14/2021","6.4394","6.4482","6.4529","6.4367","16.92K","-0.19%"
"09/13/2021","6.4518","6.4444","6.4592","6.4444","9.58K","0.11%"
"09/10/2021","6.4444","6.4570","6.4578","6.4347","12.58K","-0.17%"
"09/09/2021","6.4554","6.4620","6.4653","6.4513","5.17K","-0.10%"
"09/08/2021","6.4618","6.4643","6.4669","6.4559","7.26K","-0.07%"
"09/07/2021","6.4666","6.4550","6.4689","6.4526","5.84K","0.13%"
"09/06/2021","6.4582","6.4540","6.4614","6.4506","5.92K","0.08%"
"09/03/2021","6.4529","6.4553","6.4613","6.4333","5.49K","-0.06%"
"09/02/2021","6.4565","6.4600","6.4649","6.4536","6.82K","-0.05%"
"09/01/2021","6.4599","6.4618","6.4712","6.4584","5.44K","-0.01%"
"08/31/2021","6.4607","6.4680","6.4728","6.4550","5.58K","-0.09%"
"08/30/2021","6.4666","6.4660","6.4727","6.4640","6.20K","-0.08%"
"08/27/2021","6.4718","6.4815","6.4884","6.4718","11.79K","-0.15%"
"08/26/2021","6.4815","6.4726","6.4878","6.4726","12.45K","0.08%"
"08/25/2021","6.4760","6.4714","6.4811","6.4708","13.65K","0.07%"
"08/24/2021","6.4714","6.4789","6.4851","6.4676","12.46K","-0.16%"
"08/23/2021","6.4815","6.4915","6.4973","6.4788","14.92K","-0.31%"
"08/20/2021","6.5015","6.4960","6.5057","6.4935","12.60K","0.10%"
"08/19/2021","6.4948","6.4847","6.4997","6.4841","14.50K","0.16%"
"08/18/2021","6.4847","6.4861","6.4872","6.4776","12.60K","-0.02%"
"08/17/2021","6.4861","6.4787","6.4890","6.4758","12.69K","0.18%"
"08/16/2021","6.4747","6.4774","6.4810","6.4719","12.15K","-0.04%"
"08/13/2021","6.4774","6.4779","6.4854","6.4750","4.89K","-0.03%"
"08/12/2021","6.4791","6.4767","6.4811","6.4719","5.28K","0.00%"
"08/11/2021","6.4792","6.4846","6.4895","6.4752","4.84K","-0.10%"
"08/10/2021","6.4860","6.4826","6.4876","6.4773","5.92K","0.00%"
"08/09/2021","6.4863","6.4835","6.4895","6.4731","5.86K","0.04%"
"08/06/2021","6.4835","6.4660","6.4848","6.4622","5.24K","0.34%"
"08/05/2021","6.4614","6.4671","6.4677","6.4596","5.79K","-0.07%"
"08/04/2021","6.4662","6.4663","6.4673","6.4555","14.11K","-0.06%"
"08/03/2021","6.4704","6.4656","6.4711","6.4604","7.06K","0.13%"
"08/02/2021","6.4621","6.4614","6.4693","6.4580","5.40K","0.01%"
"07/30/2021","6.4614","6.4645","6.4693","6.4506","5.76K","0.08%"
"07/29/2021","6.4564","6.4909","6.4909","6.4544","6.16K","-0.53%"
"07/28/2021","6.4909","6.5095","6.5102","6.4891","6.46K","-0.31%"
"07/27/2021","6.5112","6.4761","6.5131","6.4735","5.74K","0.44%"
"07/26/2021","6.4827","6.4790","6.4875","6.4785","5.51K","0.02%"
"07/23/2021","6.4814","6.4684","6.4829","6.4670","6.58K","0.17%"
"07/22/2021","6.4707","6.4676","6.4717","6.4617","7.00K","0.04%"
"07/21/2021","6.4680","6.4787","6.4818","6.4652","6.90K","-0.26%"
"07/20/2021","6.4850","6.4869","6.4910","6.4765","6.88K","-0.08%"
"07/19/2021","6.4905","6.4784","6.4924","6.4763","6.46K","0.17%"
"07/16/2021","6.4792","6.4648","6.4798","6.4619","6.25K","0.28%"
"07/15/2021","6.4609","6.4609","6.4709","6.4555","5.79K","-0.12%"
"07/14/2021","6.4689","6.4741","6.4783","6.4498","7.00K","0.00%"
"07/13/2021","6.4688","6.4698","6.4756","6.4619","6.69K","-0.11%"
"07/12/2021","6.4756","6.4763","6.4798","6.4698","6.08K","-0.05%"
"07/09/2021","6.4789","6.4851","6.4923","6.4770","5.69K","-0.18%"
"07/08/2021","6.4903","6.4772","6.4928","6.4722","5.51K","0.27%"
